Molecule,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_alkyl_halide,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_halogen,fr_imidazole,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_oxazole,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_thiazole,fr_urea
CHEMBL2172327,14.025830765396925,-4.841931453353714,14.025830765396925,0.4422805441812474,0.6053270530193909,459.5939999999996,426.3300000000002,459.26342529600095,178,0.27971030883021947,-0.3694383723917933,0.3694383723917933,0.27971030883021947,0.9411764705882353,1.6764705882352942,2.411764705882353,9.994447832781473,-0.1910521291270734,-1.2967366378084774e-16,-2.7774056973305794,1.09022036529238e-16,-2.780431431761225,7.4481307127966305e-16,-1.1285394407303686,52.67676189578944,49.55256455842752,16.55256455842752,29.55410088796174,25.459563852213503,9.117923065713631,6.185962909691786,6.185962909691786,4.05772037425303,4.05772037425303,2.6480725898497424,2.6480725898497424,-3.189999999999999,5.954265030367019,9.972760952974445,4.845713657362286,245.7627564957629,15.263819893746879,0.0,4.235526234984602,11.525363183960742,5.907179729351506,0.0,14.488984098994122,0.0,4.992404732635669,0.0,30.54259973198256,80.96439509895835,52.75809100930033,23.3702284407645,54.94735728823489,22.847760893935536,0.0,14.444012648871084,16.60607939372502,57.12522646197124,12.99371936863189,65.08443609930958,0.0,96.48,184.10883013380877,12.330591480484083,0.0,0.0,0.0,0.0,0.0,0.0,4.992404732635669,42.61676580775078,281.621647857295,0.0,29.264282278795157,0.0,-9.738236877838979,-9.34036676087679,-16.506859155188746,-31.957408478562726,-13.343058863622971,0.0,0.4444444444444444,34,3,7,1,1,2,2,1,3,4,2,7,5,1,1,2,5,3.913000000000003,131.9416,0,0,0,2,1,0,0,0,2,2,3,1,1,0,1,1,0,2,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
CHEMBL1778627,13.84736130797349,-6.016346439841517,13.84736130797349,0.9271904693797728,0.8007130416523489,403.3779999999997,387.25,403.0701282720004,146,0.41593581959154435,-0.48126431576391915,0.48126431576391915,0.41593581959154435,1.0740740740740742,1.7777777777777777,2.3333333333333335,12.523707410750221,-0.2453935487052303,0.2742812395244714,-2.4332120516358064,0.4192,-2.544798149068977,2.256528118265382,-0.8950614918009347,33.99711733102786,28.530596757310818,13.347093338238544,19.067326111270475,14.208936840805709,7.7407518791424845,4.436515560359942,5.751796611686368,2.6032450880231717,3.2665358566932547,1.5344190984735606,1.8660644828086017,-2.75,7.703884297520661,7.471428861211408,5.1274762675132015,175.96592301150005,9.84567114490726,5.749511833283905,6.558985242916289,10.023291153407584,1.4311996572326342,12.145603805395325,4.305215991296234,13.212334168400758,13.171245143024459,0.0,12.08483741532659,35.77554503001347,20.76382972900056,29.771588873028993,56.79062879888583,21.679982716042996,1.4311996572326342,0.0,0.0,6.176298517443475,24.023952235611226,47.86038244534006,16.876414816677897,83.91,116.61703073111566,26.38357931142522,0.0,0.0,0.0,0.0,0.0,0.0,9.84567114490726,21.992577999785933,193.11407944970435,0.0,11.683365738110714,3.4104349440224326,-7.016700760850968,-3.8021817488992866,-12.153056841563785,-9.775250233916067,-7.861010773432592,-6.016346439841517,0.23529411764705882,27,1,6,0,0,0,2,0,2,5,1,10,8,0,0,0,2,3.231600000000001,93.25760000000004,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,3,0,1,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CHEMBL1778622,13.755765807514354,-5.500113483881974,13.755765807514354,0.2347469825982642,0.7442962183422129,356.36499999999967,341.24499999999995,356.0694000000004,128,0.4159358195914745,-0.4812643158032608,0.4812643158032608,0.4159358195914745,1.0833333333333333,1.8333333333333333,2.4583333333333335,11.804759516152009,-0.24747066567690088,0.27979139724893587,-2.396122086033737,0.4192000000000002,-2.4205176726712745,2.350946407755932,-1.0200785941601662,30.626873843024782,26.26688658088313,12.08338316181086,17.418444189804653,13.199939871369292,6.608188161833156,3.8517131285356263,4.66820970946335,2.303148087478065,2.813458450557895,1.4098861163549985,1.7160723342028963,-2.1499999999999995,6.630278824323924,7.613008833566161,4.6730580276912335,162.163452974079,9.84567114490726,5.749511833283905,6.558985242916289,0.0,1.4311996572326342,12.145603805395325,0.0,4.794537184071822,13.171245143024459,11.761884949391115,18.93672953262227,41.48050191516363,17.312727748065868,17.900278497228975,47.00207325838665,17.731190237342965,1.4311996572326342,0.0,0.0,17.92367411025693,12.263942128066446,47.86038244534006,16.876414816677897,46.53,100.89371878829319,17.96578232709628,0.0,11.761884949391115,0.0,0.0,0.0,0.0,9.84567114490726,20.621819443615713,161.4145542600346,-0.2347469825982642,10.752183103309095,3.444168397664103,-7.853446792842138,-3.5449690904007776,-9.943031576783605,-5.500113483881974,-7.03459783450104,0.0,0.23529411764705882,24,1,3,0,0,0,2,0,2,4,1,7,7,0,0,0,2,4.9478000000000035,86.40880000000006,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CHEMBL1778631,14.007956751040526,-5.67618848178237,14.007956751040526,1.3376768233119691,0.6653288932265802,368.3509999999996,349.19899999999996,368.1235437480005,140,0.4159358382488485,-0.49294512854299544,0.49294512854299544,0.4159358382488485,0.9230769230769231,1.6153846153846154,2.3461538461538463,11.186514722135614,-0.2476925271843296,1.259841047297851e-16,-2.57825025893872,0.29398809499429807,-2.528440497604805,1.3207983566660626,-1.123295716771956,35.62687384302478,31.26688658088313,12.266886580883133,19.918444189804653,15.699939871369292,6.29169158090543,4.101713128535626,4.101713128535626,2.467710160094031,2.467710160094031,1.5374637071249562,1.5374637071249562,-2.6999999999999997,6.180019627818168,8.599552057391055,5.146021258259123,175.5036544076851,14.58253409870731,11.49902366656781,6.558985242916289,0.0,1.4311996572326342,12.145603805395325,0.0,4.794537184071822,13.171245143024459,0.0,31.352073141614945,30.54259973198256,20.72221287658553,27.2007808524857,57.22197043686761,5.969305287951849,1.4311996572326342,0.0,0.0,25.77404043739791,13.117970485832577,47.86038244534006,22.6259266499618,55.760000000000005,115.3476253064842,17.96578232709628,0.0,0.0,0.0,0.0,0.0,0.0,9.84567114490726,30.84171662209664,199.01354209249672,0.0,11.788867468476958,3.431984436843779,-5.527546261592077,-5.595557866570363,-11.353799229019737,-14.036071240979984,-12.054752732988598,0.0,0.3157894736842105,26,1,4,0,0,0,2,0,2,4,1,7,9,0,0,0,2,5.014700000000003,90.41380000000007,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL1778617,11.70871223313323,-3.4266777814520886,11.70871223313323,0.22477324263038523,0.7750638600768741,311.36199999999974,298.258,311.06161427600034,110,0.34122273649149987,-0.4812639788114057,0.4812639788114057,0.34122273649149987,1.0909090909090908,1.8636363636363635,2.590909090909091,11.840969304903965,-0.16436014086453318,0.5251019464032953,-2.310093136314289,0.594036144440901,-2.419862531108846,2.8800281562782066,-0.788503577074234,26.56603143178021,23.580206757355413,11.396703338283137,16.149678010243697,12.08020675735541,6.488455047819274,3.678589276419522,4.473535897950371,2.329181133539432,3.0112907027558786,1.496497035563193,1.9798699493969267,-2.659999999999999,5.516384769930622,6.405857871119642,3.1495534314097644,149.55607485383166,9.84567114490726,10.75713553013667,6.558985242916289,0.0,1.4311996572326342,5.969305287951849,0.0,9.77851570501903,0.0,11.336785877934737,30.212093538316473,23.69070761468688,22.655912603876352,16.44910267404264,31.08931100302172,17.306091165886585,1.4311996572326342,4.9839785209472085,0.0,0.0,6.558985242916289,59.86835928178871,27.447490005227657,59.42,89.48040171136417,4.794537184071822,0.0,10.363738106520366,11.336785877934737,0.0,0.0,0.0,10.092786712054421,22.61716528507532,107.89023340517974,0.5861547107811085,15.489290012077937,3.0368598242786558,-1.854399854077433,-2.851760355912592,-6.628534007770793,-0.49116595310453515,-3.4266777814520886,0.0,0.058823529411764705,22,1,4,0,0,0,2,1,3,5,1,5,5,0,0,0,3,3.940500000000002,86.11680000000005,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CHEMBL1778647,14.413590918244147,-6.185935720251946,14.413590918244147,1.109260759891397,0.7509863232707295,422.8079999999999,408.69600000000014,422.0202568880003,146,0.4165525578016578,-0.48126270504720764,0.48126270504720764,0.4165525578016578,1.1111111111111112,1.8518518518518519,2.4814814814814814,13.062849826331062,-0.24746366628294095,0.4358111624594654,-2.395853093738708,0.5437081740746931,-2.4468088793401366,2.6783088707706235,-1.0209386412831172,32.419767061838236,26.461347634820086,14.033773161766268,18.195317643342328,13.222255441207238,8.175134871346998,4.44207008011755,6.439280564209123,2.710139205730372,3.9094318053148154,1.6917216452207837,2.3573422434217903,-2.2600000000000002,8.82887562817093,7.773308604570876,4.923058140826697,177.56403705721425,9.84567114490726,5.749511833283905,16.39623837933379,0.0,1.4311996572326342,12.145603805395325,0.0,13.212334168400758,13.171245143024459,0.0,24.49525071519149,35.77554503001347,17.43987758628942,27.129960301726687,54.04911168654538,27.407498314601867,1.4311996572326342,0.0,0.0,17.92367411025693,12.263942128066446,46.84059705141809,16.876414816677897,80.67,109.71118653078875,26.383579311425216,0.0,0.0,0.0,0.0,0.0,0.0,9.84567114490726,30.852000777678008,180.0281624133701,5.773304652465005,9.478952319389652,2.3048462211372156,-10.228001177867752,-3.7224714329355875,-9.981802664694078,-5.912675461388261,-7.859934704779964,-6.185935720251946,0.23529411764705882,27,1,5,0,0,0,2,0,2,5,1,10,7,0,0,0,2,4.2828000000000035,92.74760000000003,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CHEMBL1780108,14.583669777841921,-5.410577384075764,14.583669777841921,0.7201671014953912,0.7222533811733151,420.55399999999946,384.26600000000013,420.27365563200095,168,0.2973930709396872,-0.4285865705211836,0.4285865705211836,0.2973930709396872,1.1666666666666667,2.066666666666667,2.8333333333333335,4.919666364632604e-16,-0.24840873131238433,-1.587790061289778e-16,-2.8167437817499983,-2.1872982423228953e-16,-2.872490713530897,5.750618174057867e-18,-1.1315522039370278,52.86987900907357,50.421847543855286,14.421847543855286,28.299983473961117,25.61215058962327,7.664936994123312,5.022201858403029,5.022201858403029,3.117046987345811,3.117046987345811,1.9136334638597714,1.9136334638597714,-1.6400000000000001,4.67879756941114,10.111797361147042,5.337058159525024,229.45692379882,24.1005999287923,5.760247418874442,1.4118420783282006,5.907179729351506,6.014658705012475,0.0,9.694446914922299,0.0,4.9839785209472085,0.0,13.224817018625059,31.864624506646898,75.6968315845568,48.60573542320701,68.07380557301123,11.92183843436398,0.0,15.193701605086062,11.787915370726157,51.7723615511748,57.06116388117906,11.454175413722904,0.0,80.07000000000001,154.2071777353058,6.165295740242042,0.0,0.0,0.0,0.0,0.0,0.0,14.457704428547306,52.434783925169064,314.3121541211311,0.0,15.737183210744575,-1.5788393129719873,-2.223421990792798,-16.095186856100945,-2.000447314898456,-23.354501688293073,-49.130273502151795,0.0,0.8181818181818182,30,1,8,0,3,3,0,1,1,7,1,8,9,0,3,3,4,1.9629200000000007,113.42070000000007,0,0,0,1,0,0,0,0,1,1,3,1,0,0,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CHEMBL1780109,14.583669777841921,-5.410577384075764,14.583669777841921,0.7201671014953912,0.7222533811733151,420.55399999999946,384.26600000000013,420.27365563200095,168,0.2973930709396872,-0.4285865705211836,0.4285865705211836,0.2973930709396872,1.1666666666666667,2.066666666666667,2.8333333333333335,4.919666364632604e-16,-0.24840873131238433,-1.587790061289778e-16,-2.8167437817499983,-2.1872982423228953e-16,-2.872490713530897,5.750618174057867e-18,-1.1315522039370278,52.86987900907357,50.421847543855286,14.421847543855286,28.299983473961117,25.61215058962327,7.664936994123312,5.022201858403029,5.022201858403029,3.117046987345811,3.117046987345811,1.9136334638597714,1.9136334638597714,-1.6400000000000001,4.67879756941114,10.111797361147042,5.337058159525024,229.45692379882,24.1005999287923,5.760247418874442,1.4118420783282006,5.907179729351506,6.014658705012475,0.0,9.694446914922299,0.0,4.9839785209472085,0.0,13.224817018625059,31.864624506646898,75.6968315845568,48.60573542320701,68.07380557301123,11.92183843436398,0.0,15.193701605086062,11.787915370726157,51.7723615511748,57.06116388117906,11.454175413722904,0.0,80.07000000000001,154.2071777353058,6.165295740242042,0.0,0.0,0.0,0.0,0.0,0.0,14.457704428547306,52.434783925169064,314.3121541211311,0.0,15.737183210744575,-1.5788393129719873,-2.223421990792798,-16.095186856100945,-2.000447314898456,-23.354501688293073,-49.130273502151795,0.0,0.8181818181818182,30,1,8,0,3,3,0,1,1,7,1,8,9,0,3,3,4,1.9629200000000007,113.42070000000007,0,0,0,1,0,0,0,0,1,1,3,1,0,0,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CHEMBL1780112,14.782489930903145,-5.536294858565561,14.782489930903145,0.7441324035925616,0.7047264939615945,434.58099999999945,396.27700000000016,434.289305696001,174,0.2973930709396872,-0.4285865705211836,0.4285865705211836,0.2973930709396872,1.096774193548387,1.903225806451613,2.6774193548387095,2.359692445475986e-16,-0.24841429528722614,-2.6086430516335266e-16,-2.8200233868303304,-2.1411753685589334e-16,-2.8767331442587087,-2.041196073304876e-17,-1.1317313457315759,55.36987900907357,52.921847543855286,14.921847543855286,29.549983473961117,26.86215058962327,7.914936994123312,5.170139785787063,5.170139785787063,3.201274104016559,3.201274104016559,1.9494071349924937,1.9494071349924937,-1.6400000000000001,4.769983125845768,10.78835770289971,5.989337040862575,238.6318069135522,24.1005999287923,5.760247418874442,1.4118420783282006,5.907179729351506,6.014658705012475,0.0,9.694446914922299,0.0,4.9839785209472085,0.0,13.224817018625059,37.758582192009975,86.3680924959837,41.15495884008678,70.81532268535166,11.92183843436398,0.0,15.193701605086062,17.681873056089238,45.69234352422481,63.62014912409535,11.454175413722904,0.0,80.07000000000001,160.5801026366352,6.165295740242042,0.0,0.0,0.0,0.0,0.0,0.0,14.457704428547306,55.17630103750951,332.8924771366938,0.0,15.845978921297434,-1.719880979638654,-2.2687498910070625,-21.471211850761144,-2.0336237881504786,-19.792390531913135,-54.53593234985414,0.0,0.8260869565217391,31,1,8,0,3,3,0,1,1,7,1,8,9,0,3,3,4,2.2105200000000007,117.98970000000007,0,0,0,1,0,0,0,0,1,1,3,1,0,0,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CHEMBL1780113,14.782489930903145,-5.536294858565561,14.782489930903145,0.7441324035925616,0.7047264939615945,434.58099999999945,396.27700000000016,434.289305696001,174,0.2973930709396872,-0.4285865705211836,0.4285865705211836,0.2973930709396872,1.096774193548387,1.903225806451613,2.6774193548387095,2.359692445475986e-16,-0.24841429528722614,-2.6086430516335266e-16,-2.8200233868303304,-2.1411753685589334e-16,-2.8767331442587087,-2.041196073304876e-17,-1.1317313457315759,55.36987900907357,52.921847543855286,14.921847543855286,29.549983473961117,26.86215058962327,7.914936994123312,5.170139785787063,5.170139785787063,3.201274104016559,3.201274104016559,1.9494071349924937,1.9494071349924937,-1.6400000000000001,4.769983125845768,10.78835770289971,5.989337040862575,238.6318069135522,24.1005999287923,5.760247418874442,1.4118420783282006,5.907179729351506,6.014658705012475,0.0,9.694446914922299,0.0,4.9839785209472085,0.0,13.224817018625059,37.758582192009975,86.3680924959837,41.15495884008678,70.81532268535166,11.92183843436398,0.0,15.193701605086062,17.681873056089238,45.69234352422481,63.62014912409535,11.454175413722904,0.0,80.07000000000001,160.5801026366352,6.165295740242042,0.0,0.0,0.0,0.0,0.0,0.0,14.457704428547306,55.17630103750951,332.8924771366938,0.0,15.845978921297434,-1.719880979638654,-2.2687498910070625,-21.471211850761144,-2.0336237881504786,-19.792390531913135,-54.53593234985414,0.0,0.8260869565217391,31,1,8,0,3,3,0,1,1,7,1,8,9,0,3,3,4,2.2105200000000007,117.98970000000007,0,0,0,1,0,0,0,0,1,1,3,1,0,0,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CHEMBL1780097,14.61864624833111,-5.1715646946080795,14.61864624833111,1.017156653501995,0.565300413306532,448.5669999999996,416.3110000000002,448.2474408840009,174,0.22604133723295614,-0.44113618636649926,0.44113618636649926,0.22604133723295614,1.0909090909090908,1.9090909090909092,2.727272727272727,10.014620444533444,-0.24593918986703664,6.813671487219375e-18,-2.80176245664075,-3.71158218888297e-17,-2.875879309895898,9.922511853059836e-16,-1.0851908807372257,51.14338170096983,48.01359925339142,16.013599253391423,28.61150876055264,24.480295501409426,8.533081905909468,5.659469873896625,5.659469873896625,3.471663169472719,3.471663169472719,2.184641644810759,2.184641644810759,-3.029999999999999,5.95878889628059,10.724681920078307,6.059658261865722,239.75456679779523,14.463827244141772,5.760247418874442,1.4118420783282006,11.797903651377414,0.0,0.0,14.678425435869507,4.9839785209472085,0.0,0.0,24.16967483065318,50.14034165193699,59.718047897099446,50.89903694484558,57.853908394530286,5.907179729351506,0.0,20.17768012603327,11.787915370726157,33.07042850455262,26.590657070430765,71.18138106472618,11.454175413722904,80.49,170.201460237649,6.165295740242042,0.0,0.0,0.0,0.0,0.0,0.0,14.704819995694464,46.95174970048817,276.5582609403252,0.0,20.259746956320512,-1.2518808313324041,-6.159449394793064,-16.482749963635143,-9.791441334392895,-5.108504377336503,-31.126877722033754,-4.147104273121991,0.4230769230769231,33,1,7,0,1,1,1,2,3,6,1,7,11,0,1,1,4,3.7543400000000027,126.24670000000005,0,0,0,2,0,0,0,0,1,1,3,1,0,0,1,0,0,1,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
CHEMBL1780098,14.61864624833111,-5.1715646946080795,14.61864624833111,1.017156653501995,0.565300413306532,448.5669999999996,416.3110000000002,448.2474408840009,174,0.22604133723295614,-0.44113618636649926,0.44113618636649926,0.22604133723295614,1.0909090909090908,1.9090909090909092,2.727272727272727,10.014620444533444,-0.24593918986703664,6.813671487219375e-18,-2.80176245664075,-3.71158218888297e-17,-2.875879309895898,9.922511853059836e-16,-1.0851908807372257,51.14338170096983,48.01359925339142,16.013599253391423,28.61150876055264,24.480295501409426,8.533081905909468,5.659469873896625,5.659469873896625,3.471663169472719,3.471663169472719,2.184641644810759,2.184641644810759,-3.029999999999999,5.95878889628059,10.724681920078307,6.059658261865722,239.75456679779523,14.463827244141772,5.760247418874442,1.4118420783282006,11.797903651377414,0.0,0.0,14.678425435869507,4.9839785209472085,0.0,0.0,24.16967483065318,50.14034165193699,59.718047897099446,50.89903694484558,57.853908394530286,5.907179729351506,0.0,20.17768012603327,11.787915370726157,33.07042850455262,26.590657070430765,71.18138106472618,11.454175413722904,80.49,170.201460237649,6.165295740242042,0.0,0.0,0.0,0.0,0.0,0.0,14.704819995694464,46.95174970048817,276.5582609403252,0.0,20.259746956320512,-1.2518808313324041,-6.159449394793064,-16.482749963635143,-9.791441334392895,-5.108504377336503,-31.126877722033754,-4.147104273121991,0.4230769230769231,33,1,7,0,1,1,1,2,3,6,1,7,11,0,1,1,4,3.7543400000000027,126.24670000000005,0,0,0,2,0,0,0,0,1,1,3,1,0,0,1,0,0,1,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
CHEMBL1780111,14.557986683579283,-5.129895311577089,14.557986683579283,0.4782562920047897,0.5883434066866795,433.5559999999996,402.30800000000016,433.2477752320009,168,0.22604133723286257,-0.44113618636660573,0.44113618636660573,0.22604133723286257,1.125,1.96875,2.78125,10.000568757336946,-0.248388151667727,-2.3784498238916358e-17,-2.815833821744886,-2.79030868710135e-17,-2.864084887126923,7.716049208266101e-16,-1.1315445790989085,49.51362518897291,46.55256455842752,15.552564558427518,27.853760716483865,23.690081199695452,8.348440413195584,5.555345728664693,5.555345728664693,3.43107006054877,3.43107006054877,2.135273317119403,2.135273317119403,-3.189999999999999,5.647908460582241,9.955079417616925,5.344005350873989,232.32711291521332,15.446681266067996,11.57811019670947,4.235526234984602,11.797903651377414,0.0,0.0,9.694446914922299,9.967957041894417,0.0,0.0,37.39449184927824,43.288449534641316,49.72768455570883,37.48625892107816,51.82845392887596,11.725042507186533,0.0,20.17768012603327,11.787915370726157,39.443353405882,18.713436344358165,65.48745306987772,11.454175413722904,97.28,168.82109919589234,6.165295740242042,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,45.6631581886339,264.9872695518764,0.0,20.266248112073818,-1.2068039464117697,-5.087523316211216,-17.573898473087606,-9.436098021475193,-9.904500041744924,-27.044693865019525,0.0,0.4,32,3,7,0,1,1,1,2,3,6,2,7,10,0,1,1,4,3.7917200000000015,124.33710000000004,0,0,1,2,0,0,0,0,1,1,3,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
CHEMBL1780104,14.539451530730318,-5.289817157891882,14.539451530730318,0.3302287848673764,0.7245657098857077,412.53799999999956,380.28200000000015,412.2586742640009,162,0.22400586400826347,-0.3763859889219224,0.3763859889219224,0.22400586400826347,1.3333333333333333,2.3,3.1333333333333333,2.1532888383223115e-15,-0.24839547253604286,-1.309503840359191e-16,-2.81710994426669,-7.601740895806592e-17,-2.872482540781099,1.7124722372867756e-16,-1.1315518081304972,49.179280085832076,46.49977815392748,14.499778153927476,26.974757414604507,23.66368799744544,7.769260806445523,5.136272231247126,5.136272231247126,3.2064570296357435,3.2064570296357435,1.9886263098703711,1.9886263098703711,-2.3200000000000003,5.015101888055699,9.658886049843257,5.045298627625842,222.4790035515141,15.023679577317676,13.368058264984906,8.648088654656329,5.907179729351506,0.0,0.0,9.694446914922299,14.951935562841626,0.0,0.0,13.224817018625059,37.90704321431019,74.56993542158814,27.263213600353065,53.477840979634905,5.907179729351506,0.0,30.13866191720973,11.787915370726157,51.7723615511748,26.049564295864126,29.906541622141205,11.518332492848387,96.03000000000002,147.15161814624506,6.165295740242042,0.0,4.977003270229252,0.0,0.0,0.0,0.0,19.688798516641675,42.5756822855928,272.5621387465715,0.0,23.210830621373624,-1.5097192957837882,-4.74936515403819,-14.97091224483151,-1.1100973246322694,-25.11404533303387,-31.985496682292254,0.0,0.6363636363636364,30,2,8,0,2,2,0,2,2,6,2,8,9,0,2,2,4,2.3184199999999997,113.49940000000005,0,0,0,4,1,0,0,0,1,1,4,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CHEMBL1780090,14.539451530730318,-5.289817157891882,14.539451530730318,0.3302287848673764,0.7245657098857077,412.53799999999956,380.28200000000015,412.2586742640009,162,0.22400586400826347,-0.3763859889219224,0.3763859889219224,0.22400586400826347,1.3333333333333333,2.3,3.1333333333333333,2.1532888383223115e-15,-0.24839547253604286,-1.309503840359191e-16,-2.81710994426669,-7.601740895806592e-17,-2.872482540781099,1.7124722372867756e-16,-1.1315518081304972,49.179280085832076,46.49977815392748,14.499778153927476,26.974757414604507,23.66368799744544,7.769260806445523,5.136272231247126,5.136272231247126,3.2064570296357435,3.2064570296357435,1.9886263098703711,1.9886263098703711,-2.3200000000000003,5.015101888055699,9.658886049843257,5.045298627625842,222.4790035515141,15.023679577317676,13.368058264984906,8.648088654656329,5.907179729351506,0.0,0.0,9.694446914922299,14.951935562841626,0.0,0.0,13.224817018625059,37.90704321431019,74.56993542158814,27.263213600353065,53.477840979634905,5.907179729351506,0.0,30.13866191720973,11.787915370726157,51.7723615511748,26.049564295864126,29.906541622141205,11.518332492848387,96.03000000000002,147.15161814624506,6.165295740242042,0.0,4.977003270229252,0.0,0.0,0.0,0.0,19.688798516641675,42.5756822855928,272.5621387465715,0.0,23.210830621373624,-1.5097192957837882,-4.74936515403819,-14.97091224483151,-1.1100973246322694,-25.11404533303387,-31.985496682292254,0.0,0.6363636363636364,30,2,8,0,2,2,0,2,2,6,2,8,9,0,2,2,4,2.3184199999999997,113.49940000000005,0,0,0,4,1,0,0,0,1,1,4,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
